name,team_name,game_date,season,espn_player_id,team_id,espn_game_id,period,minutes_remaining,seconds_remaining,shot_made_flag,action_type,shot_type,shot_distance,opponent,x,y,shot_key
Giannis Antetokounmpo,Milwaukee Bucks,1/1/18,2017,3032977,1610612749,400975292,5,0,7,1,Alley Oop Dunk Shot,2PT Field Goal,2,Toronto Raptors,9,18,400975292507
DeMar DeRozan,Toronto Raptors,12/27/17,2017,3978,1610612761,400975258,1,6,48,1,Alley Oop Dunk Shot,2PT Field Goal,0,Oklahoma City Thunder,-3,4,4009752581648
Aaron Gordon,Orlando Magic,11/8/17,2017,3064290,1610612753,400974911,1,11,28,1,Alley Oop Dunk Shot,2PT Field Goal,1,New York Knicks,-6,19,40097491111128
DeAndre Jordan,LA Clippers,1/30/18,2017,3442,1610612746,400975498,2,6,18,1,Alley Oop Dunk Shot,2PT Field Goal,0,Portland Trail Blazers,9,2,4009754982618
Carmelo Anthony,Oklahoma City Thunder,12/16/17,2017,1975,1610612760,400975182,2,4,24,1,Alley Oop Dunk Shot,2PT Field Goal,1,New York Knicks,0,15,4009751822424
Carmelo Anthony,Oklahoma City Thunder,12/27/17,2017,1975,1610612760,400975258,1,8,37,1,Alley Oop Dunk Shot,2PT Field Goal,0,Toronto Raptors,2,0,4009752581837
DeAndre Jordan,LA Clippers,12/13/17,2017,3442,1610612746,400975156,2,2,52,1,Alley Oop Dunk Shot,2PT Field Goal,3,Orlando Magic,4,32,4009751562252
LeBron James,Cleveland Cavaliers,12/19/17,2017,1966,1610612739,400975204,1,4,53,1,Alley Oop Dunk Shot,2PT Field Goal,0,Milwaukee Bucks,-6,5,4009752041453
DeMar DeRozan,Toronto Raptors,11/19/17,2017,3978,1610612761,400974988,1,3,5,1,Alley Oop Dunk Shot,2PT Field Goal,0,Washington Wizards,-6,4,400974988135
Steven Adams,Oklahoma City Thunder,10/19/17,2017,2991235,1610612760,400974441,3,5,50,1,Alley Oop Dunk Shot,2PT Field Goal,0,New York Knicks,-3,-5,4009744413550
DeAndre Jordan,LA Clippers,11/22/17,2017,3442,1610612746,400975007,2,3,20,1,Alley Oop Dunk Shot,2PT Field Goal,1,Atlanta Hawks,-6,8,4009750072320
Aaron Gordon,Orlando Magic,12/4/17,2017,3064290,1610612753,400975090,2,2,55,1,Alley Oop Dunk Shot,2PT Field Goal,0,Charlotte Hornets,-3,8,4009750902255
DeAndre Jordan,LA Clippers,11/7/17,2017,3442,1610612746,400974905,4,3,33,1,Alley Oop Dunk Shot,2PT Field Goal,2,San Antonio Spurs,26,5,4009749054333
Kristaps Porzingis,New York Knicks,11/7/17,2017,3102531,1610612752,400974903,1,5,51,1,Alley Oop Dunk Shot,2PT Field Goal,1,Charlotte Hornets,8,7,4009749031551
DeAndre Jordan,LA Clippers,11/7/17,2017,3442,1610612746,400974905,1,6,15,1,Alley Oop Dunk Shot,2PT Field Goal,2,San Antonio Spurs,-8,22,4009749051615
DeMar DeRozan,Toronto Raptors,11/22/17,2017,3978,1610612761,400975009,1,8,46,1,Alley Oop Dunk Shot,2PT Field Goal,1,New York Knicks,3,13,4009750091846
DeAndre Jordan,LA Clippers,12/13/17,2017,3442,1610612746,400975156,4,5,16,1,Alley Oop Dunk Shot,2PT Field Goal,2,Orlando Magic,-3,22,4009751564516
DeAndre Jordan,LA Clippers,12/23/17,2017,3442,1610612746,400975238,3,5,14,1,Alley Oop Dunk Shot,2PT Field Goal,0,Memphis Grizzlies,1,0,4009752383514
Giannis Antetokounmpo,Milwaukee Bucks,12/19/17,2017,3032977,1610612749,400975204,3,4,35,1,Alley Oop Dunk Shot,2PT Field Goal,0,Cleveland Cavaliers,-2,6,4009752043435
Giannis Antetokounmpo,Milwaukee Bucks,12/13/17,2017,3032977,1610612749,400975161,3,2,43,1,Alley Oop Dunk Shot,2PT Field Goal,1,New Orleans Pelicans,-2,10,4009751613243
Giannis Antetokounmpo,Milwaukee Bucks,10/18/17,2017,3032977,1610612749,400974703,4,8,58,1,Alley Oop Dunk Shot,2PT Field Goal,1,Boston Celtics,-14,8,4009747034858
Steven Adams,Oklahoma City Thunder,12/23/17,2017,2991235,1610612760,400975239,1,2,29,0,Alley Oop Dunk Shot,2PT Field Goal,2,Utah Jazz,13,20,4009752391229
Aaron Gordon,Orlando Magic,1/18/18,2017,3064290,1610612753,400975410,3,4,5,1,Alley Oop Dunk Shot,2PT Field Goal,0,Cleveland Cavaliers,-6,1,400975410345
Aaron Gordon,Orlando Magic,3/22/18,2017,3064290,1610612753,400975819,3,9,51,0,Alley Oop Dunk Shot,2PT Field Goal,1,Philadelphia 76ers,-8,15,4009758193951
DeAndre Jordan,LA Clippers,12/29/17,2017,3442,1610612746,400975275,3,6,10,1,Alley Oop Dunk Shot,2PT Field Goal,2,Los Angeles Lakers,16,24,4009752753610
DeAndre Jordan,LA Clippers,11/10/17,2017,3442,1610612746,400974923,4,4,30,1,Alley Oop Dunk Shot,2PT Field Goal,0,Oklahoma City Thunder,5,3,4009749234430
Aaron Gordon,Orlando Magic,3/22/18,2017,3064290,1610612753,400975819,3,10,10,1,Alley Oop Dunk Shot,2PT Field Goal,2,Philadelphia 76ers,10,22,40097581931010
Steven Adams,Oklahoma City Thunder,3/3/18,2017,2991235,1610612760,400975687,2,6,51,0,Alley Oop Dunk Shot,2PT Field Goal,0,Portland Trail Blazers,6,5,4009756872651
Aaron Gordon,Orlando Magic,11/10/17,2017,3064290,1610612753,400974925,3,9,22,1,Alley Oop Dunk Shot,2PT Field Goal,0,Phoenix Suns,0,5,4009749253922
Steven Adams,Oklahoma City Thunder,12/23/17,2017,2991235,1610612760,400975239,4,2,58,0,Alley Oop Dunk Shot,2PT Field Goal,1,Utah Jazz,5,17,4009752394258
Aaron Gordon,Orlando Magic,3/3/18,2017,3064290,1610612753,400975682,2,3,37,1,Alley Oop Dunk Shot,2PT Field Goal,3,Memphis Grizzlies,28,14,4009756822337
Giannis Antetokounmpo,Milwaukee Bucks,12/13/17,2017,3032977,1610612749,400975161,2,4,52,1,Alley Oop Dunk Shot,2PT Field Goal,1,New Orleans Pelicans,9,9,4009751612452
DeAndre Jordan,LA Clippers,11/10/17,2017,3442,1610612746,400974923,3,5,23,1,Alley Oop Dunk Shot,2PT Field Goal,0,Oklahoma City Thunder,2,5,4009749233523
Giannis Antetokounmpo,Milwaukee Bucks,11/10/17,2017,3032977,1610612749,400974924,2,2,24,1,Alley Oop Dunk Shot,2PT Field Goal,0,San Antonio Spurs,-2,-1,4009749242224
Kevin Durant,Golden State Warriors,2/10/18,2017,3202,1610612744,400975577,1,9,27,1,Alley Oop Dunk Shot,2PT Field Goal,1,San Antonio Spurs,2,10,4009755771927
DeAndre Jordan,LA Clippers,2/10/18,2017,3442,1610612746,400975574,2,3,42,0,Alley Oop Dunk Shot,2PT Field Goal,2,Philadelphia 76ers,-20,4,4009755742342
DeAndre Jordan,LA Clippers,2/10/18,2017,3442,1610612746,400975574,4,10,6,1,Alley Oop Dunk Shot,2PT Field Goal,0,Philadelphia 76ers,-4,9,4009755744106
Steven Adams,Oklahoma City Thunder,12/23/17,2017,2991235,1610612760,400975239,4,0,14,1,Alley Oop Dunk Shot,2PT Field Goal,1,Utah Jazz,6,15,4009752394014
Steven Adams,Oklahoma City Thunder,2/2/18,2017,2991235,1610612760,400975518,2,6,33,1,Alley Oop Dunk Shot,2PT Field Goal,0,New Orleans Pelicans,-2,0,4009755182633
Steven Adams,Oklahoma City Thunder,2/2/18,2017,2991235,1610612760,400975518,2,4,6,1,Alley Oop Dunk Shot,2PT Field Goal,0,New Orleans Pelicans,2,-1,400975518246
Giannis Antetokounmpo,Milwaukee Bucks,10/18/17,2017,3032977,1610612749,400974703,4,7,24,1,Alley Oop Dunk Shot,2PT Field Goal,0,Boston Celtics,-8,-4,4009747034724
DeAndre Jordan,LA Clippers,1/24/18,2017,3442,1610612746,400975455,1,5,0,1,Alley Oop Dunk Shot,2PT Field Goal,1,Boston Celtics,4,11,400975455150
DeAndre Jordan,LA Clippers,1/8/18,2017,3442,1610612746,400975344,2,7,6,1,Alley Oop Dunk Shot,2PT Field Goal,1,Atlanta Hawks,-3,12,400975344276
Pau Gasol,San Antonio Spurs,1/24/18,2017,996,1610612759,400975453,4,11,33,1,Alley Oop Dunk Shot,2PT Field Goal,0,Memphis Grizzlies,-8,-4,40097545341133
DeAndre Jordan,LA Clippers,1/24/18,2017,3442,1610612746,400975455,2,3,20,1,Alley Oop Dunk Shot,2PT Field Goal,1,Boston Celtics,-2,17,4009754552320
DeAndre Jordan,LA Clippers,10/26/17,2017,3442,1610612746,400974819,2,3,45,1,Alley Oop Dunk Shot,2PT Field Goal,2,Portland Trail Blazers,2,22,4009748192345
DeAndre Jordan,LA Clippers,3/30/18,2017,3442,1610612746,400975883,1,6,23,1,Alley Oop Dunk Shot,2PT Field Goal,0,Portland Trail Blazers,5,1,4009758831623
DeAndre Jordan,LA Clippers,3/30/18,2017,3442,1610612746,400975883,1,4,26,1,Alley Oop Dunk Shot,2PT Field Goal,0,Portland Trail Blazers,0,1,4009758831426
DeAndre Jordan,LA Clippers,12/31/17,2017,0,1610612746,0,1,4,27,0,Alley Oop Dunk Shot,2PT Field Goal,1,Charlotte Hornets,-9,15,01427
Steven Adams,Oklahoma City Thunder,1/17/18,2017,2991235,1610612760,400975406,3,10,33,1,Alley Oop Dunk Shot,2PT Field Goal,1,Los Angeles Lakers,-3,12,40097540631033
DeAndre Jordan,LA Clippers,1/10/18,2017,3442,1610612746,400975359,1,11,47,1,Alley Oop Layup shot,2PT Field Goal,1,Golden State Warriors,2,13,40097535911147
Giannis Antetokounmpo,Milwaukee Bucks,1/17/18,2017,3032977,1610612749,400975405,3,8,48,1,Alley Oop Layup shot,2PT Field Goal,0,Miami Heat,8,-1,4009754053848
DeAndre Jordan,LA Clippers,1/10/18,2017,3442,1610612746,400975359,1,8,44,1,Alley Oop Layup shot,2PT Field Goal,0,Golden State Warriors,1,9,4009753591844
LaMarcus Aldridge,San Antonio Spurs,10/25/17,2017,2983,1610612759,400974810,2,5,18,0,Alley Oop Layup shot,2PT Field Goal,0,Miami Heat,-3,3,4009748102518
DeAndre Jordan,LA Clippers,4/3/18,2017,3442,1610612746,400975914,2,3,10,1,Alley Oop Layup shot,2PT Field Goal,3,San Antonio Spurs,-28,15,4009759142310
Kevin Durant,Golden State Warriors,3/2/18,2017,3202,1610612744,400975674,1,8,52,1,Alley Oop Layup shot,2PT Field Goal,1,Atlanta Hawks,10,12,4009756741852
LaMarcus Aldridge,San Antonio Spurs,1/30/18,2017,2983,1610612759,400975496,3,9,2,1,Alley Oop Layup shot,2PT Field Goal,1,Denver Nuggets,-15,13,400975496392
LaMarcus Aldridge,San Antonio Spurs,3/21/18,2017,2983,1610612759,0,1,11,22,0,Alley Oop Layup shot,2PT Field Goal,1,Washington Wizards,15,6,011122
Carmelo Anthony,Oklahoma City Thunder,1/30/18,2017,1975,1610612760,400975490,2,0,32,1,Alley Oop Layup shot,2PT Field Goal,1,Washington Wizards,-3,17,4009754902032
DeAndre Jordan,LA Clippers,3/21/18,2017,3442,1610612746,0,1,4,47,1,Alley Oop Layup shot,2PT Field Goal,1,Milwaukee Bucks,-9,15,01447
Aaron Gordon,Orlando Magic,11/11/17,2017,3064290,1610612753,400974936,1,5,41,0,Alley Oop Layup shot,2PT Field Goal,2,Denver Nuggets,-13,26,4009749361541
Steven Adams,Oklahoma City Thunder,10/25/17,2017,2991235,1610612760,400974811,2,2,32,0,Alley Oop Layup shot,2PT Field Goal,1,Indiana Pacers,2,10,4009748112232
Marc Gasol,Memphis Grizzlies,11/24/17,2017,3206,1610612763,400975025,1,11,42,1,Alley Oop Layup shot,2PT Field Goal,2,Denver Nuggets,-14,16,40097502511142
Kentavious CaldwellPope,Los Angeles Lakers,2/24/18,2017,2581018,1610612747,400975637,3,5,3,1,Alley Oop Layup shot,2PT Field Goal,1,Sacramento Kings,11,6,400975637353
DeMar DeRozan,Toronto Raptors,1/28/18,2017,3978,1610612761,400975481,3,3,49,0,Alley Oop Layup shot,2PT Field Goal,2,Los Angeles Lakers,-24,0,4009754813349
DeAndre Jordan,LA Clippers,3/21/18,2017,3442,1610612746,0,4,5,9,0,Alley Oop Layup shot,2PT Field Goal,4,Milwaukee Bucks,16,39,0459
LaMarcus Aldridge,San Antonio Spurs,1/11/18,2017,2983,1610612759,400975363,1,3,56,1,Alley Oop Layup shot,2PT Field Goal,1,Los Angeles Lakers,11,5,4009753631356
Steven Adams,Oklahoma City Thunder,1/7/18,2017,2991235,1610612760,400975334,1,5,16,1,Alley Oop Layup shot,2PT Field Goal,0,Phoenix Suns,-2,5,4009753341516
Steven Adams,Oklahoma City Thunder,1/30/18,2017,2991235,1610612760,400975490,1,3,53,0,Alley Oop Layup shot,2PT Field Goal,3,Washington Wizards,20,34,4009754901353
Steven Adams,Oklahoma City Thunder,12/5/17,2017,2991235,1610612760,400975102,2,8,19,1,Alley Oop Layup shot,2PT Field Goal,1,Utah Jazz,11,8,4009751022819
LaMarcus Aldridge,San Antonio Spurs,1/11/18,2017,2983,1610612759,400975363,2,5,55,1,Alley Oop Layup shot,2PT Field Goal,1,Los Angeles Lakers,-6,8,4009753632555
DeMarcus Cousins,New Orleans Pelicans,11/22/17,2017,4258,1610612740,400975013,2,2,36,0,Alley Oop Layup shot,2PT Field Goal,2,San Antonio Spurs,-25,0,4009750132236
LaMarcus Aldridge,San Antonio Spurs,1/11/18,2017,2983,1610612759,400975363,2,4,29,1,Alley Oop Layup shot,2PT Field Goal,1,Los Angeles Lakers,1,13,4009753632429
Aaron Gordon,Orlando Magic,11/22/17,2017,3064290,1610612753,400975012,2,4,49,1,Alley Oop Layup shot,2PT Field Goal,2,Minnesota Timberwolves,9,21,4009750122449
LeBron James,Cleveland Cavaliers,4/9/18,2017,1966,1610612739,400975953,3,3,59,0,Alley Oop Layup shot,2PT Field Goal,0,New York Knicks,2,-1,4009759533359
Steven Adams,Oklahoma City Thunder,1/9/18,2017,2991235,1610612760,400975346,1,9,30,1,Alley Oop Layup shot,2PT Field Goal,0,Portland Trail Blazers,2,2,4009753461930
Steven Adams,Oklahoma City Thunder,11/3/17,2017,2991235,1610612760,400974880,1,2,19,1,Alley Oop Layup shot,2PT Field Goal,0,Boston Celtics,-1,8,4009748801219
LaMarcus Aldridge,San Antonio Spurs,12/16/17,2017,2983,1610612759,400975186,1,7,5,1,Alley Oop Layup shot,2PT Field Goal,0,Dallas Mavericks,4,-4,400975186175
Giannis Antetokounmpo,Milwaukee Bucks,12/2/17,2017,3032977,1610612749,400975082,2,6,24,0,Alley Oop Layup shot,2PT Field Goal,3,Sacramento Kings,-38,4,4009750822624
Giannis Antetokounmpo,Milwaukee Bucks,12/13/17,2017,3032977,1610612749,400975161,2,5,6,0,Alley Oop Layup shot,2PT Field Goal,0,New Orleans Pelicans,-4,5,400975161256
LeBron James,Cleveland Cavaliers,12/9/17,2017,1966,1610612739,400975130,1,6,22,1,Alley Oop Layup shot,2PT Field Goal,1,Philadelphia 76ers,13,15,4009751301622
Kristaps Porzingis,New York Knicks,2/2/18,2017,3102531,1610612752,400975517,1,7,45,1,Alley Oop Layup shot,2PT Field Goal,2,Milwaukee Bucks,-13,17,4009755171745
Kevin Durant,Golden State Warriors,3/31/18,2017,3202,1610612744,400975888,3,5,54,0,Alley Oop Layup shot,2PT Field Goal,2,Sacramento Kings,14,17,4009758883554
LaMarcus Aldridge,San Antonio Spurs,10/23/17,2017,2983,1610612759,400974797,2,4,3,1,Alley Oop Layup shot,2PT Field Goal,0,Toronto Raptors,-7,7,400974797243
Kristaps Porzingis,New York Knicks,1/2/18,2017,3102531,1610612752,400975296,3,10,15,0,Alley Oop Layup shot,2PT Field Goal,1,San Antonio Spurs,10,17,40097529631015
Kevin Durant,Golden State Warriors,12/14/17,2017,3202,1610612744,400975168,4,4,49,1,Alley Oop Layup shot,2PT Field Goal,0,Dallas Mavericks,9,3,4009751684449
LaMarcus Aldridge,San Antonio Spurs,3/19/18,2017,2983,1610612759,400975802,1,6,20,1,Alley Oop Layup shot,2PT Field Goal,0,Golden State Warriors,-3,4,4009758021620
DeAndre Jordan,LA Clippers,12/16/17,2017,3442,1610612746,400975183,1,6,51,1,Alley Oop Layup shot,2PT Field Goal,1,Miami Heat,-18,6,4009751831651
Carmelo Anthony,Oklahoma City Thunder,12/20/17,2017,1975,1610612760,400975211,2,3,35,1,Alley Oop Layup shot,2PT Field Goal,1,Utah Jazz,10,13,4009752112335
DeMarcus Cousins,New Orleans Pelicans,1/26/18,2017,4258,1610612740,400975466,4,4,39,1,Alley Oop Layup shot,2PT Field Goal,2,Houston Rockets,25,4,4009754664439
DeAndre Jordan,LA Clippers,12/20/17,2017,3442,1610612746,400975216,4,2,39,1,Alley Oop Layup shot,2PT Field Goal,2,Phoenix Suns,14,20,4009752164239
Aaron Gordon,Orlando Magic,12/30/17,2017,3064290,1610612753,400975277,3,8,22,1,Alley Oop Layup shot,2PT Field Goal,1,Miami Heat,-13,13,4009752773822
Giannis Antetokounmpo,Milwaukee Bucks,2/25/18,2017,3032977,1610612749,400975639,1,9,50,0,Alley Oop Layup shot,2PT Field Goal,1,New Orleans Pelicans,-3,12,4009756391950
LaMarcus Aldridge,San Antonio Spurs,10/27/17,2017,2983,1610612759,400974822,1,9,18,0,Alley Oop Layup shot,2PT Field Goal,1,Orlando Magic,1,10,4009748221918
DeAndre Jordan,LA Clippers,12/20/17,2017,3442,1610612746,400975216,4,1,58,1,Alley Oop Layup shot,2PT Field Goal,2,Phoenix Suns,7,27,4009752164158
Aaron Gordon,Orlando Magic,11/8/17,2017,3064290,1610612753,400974911,1,10,43,1,Alley Oop Layup shot,2PT Field Goal,0,New York Knicks,-3,5,40097491111043
LeBron James,Cleveland Cavaliers,3/19/18,2017,1966,1610612739,400975796,3,7,42,1,Alley Oop Layup shot,2PT Field Goal,0,Milwaukee Bucks,6,-5,4009757963742
DeAndre Jordan,LA Clippers,12/13/17,2017,3442,1610612746,400975156,3,5,23,0,Alley Oop Layup shot,2PT Field Goal,3,Orlando Magic,-16,29,4009751563523
LeBron James,Cleveland Cavaliers,3/25/18,2017,1966,1610612739,400975840,3,9,3,1,Alley Oop Layup shot,2PT Field Goal,2,Brooklyn Nets,-23,7,400975840393
DeAndre Jordan,LA Clippers,2/23/18,2017,3442,1610612746,400975627,3,11,26,0,Alley Oop Layup shot,2PT Field Goal,1,Phoenix Suns,-11,11,40097562731126
Giannis Antetokounmpo,Milwaukee Bucks,3/5/18,2017,3032977,1610612749,400975697,4,1,36,1,Alley Oop Layup shot,2PT Field Goal,1,Indiana Pacers,0,18,4009756974136
Steven Adams,Oklahoma City Thunder,10/19/17,2017,2991235,1610612760,400974441,3,4,37,1,Alley Oop Layup shot,2PT Field Goal,0,New York Knicks,8,1,4009744413437
Steven Adams,Oklahoma City Thunder,12/9/17,2017,2991235,1610612760,400975133,2,6,9,0,Alley Oop Layup shot,2PT Field Goal,0,Memphis Grizzlies,4,8,400975133269
LaMarcus Aldridge,San Antonio Spurs,12/23/17,2017,2983,1610612759,400975243,3,10,26,1,Alley Oop Layup shot,2PT Field Goal,2,Sacramento Kings,-17,16,40097524331026
DeAndre Jordan,LA Clippers,3/27/18,2017,3442,1610612746,400975861,2,5,7,1,Alley Oop Layup shot,2PT Field Goal,0,Milwaukee Bucks,3,9,400975861257
Steven Adams,Oklahoma City Thunder,12/1/17,2017,2991235,1610612760,400975075,1,3,20,1,Alley Oop Layup shot,2PT Field Goal,0,Minnesota Timberwolves,0,3,4009750751320
Giannis Antetokounmpo,Milwaukee Bucks,12/9/17,2017,3032977,1610612749,400975132,3,8,28,1,Alley Oop Layup shot,2PT Field Goal,1,Utah Jazz,8,15,4009751323828
Aaron Gordon,Orlando Magic,10/24/17,2017,3064290,1610612753,400974801,2,6,24,1,Alley Oop Layup shot,2PT Field Goal,2,Brooklyn Nets,6,23,4009748012624
DeAndre Jordan,LA Clippers,12/9/17,2017,3442,1610612746,400975126,4,2,37,0,Alley Oop Layup shot,2PT Field Goal,1,Washington Wizards,-9,7,4009751264237
Aaron Gordon,Orlando Magic,3/30/18,2017,3064290,1610612753,400975875,1,8,2,0,Alley Oop Layup shot,2PT Field Goal,2,Chicago Bulls,-11,19,400975875182
Steven Adams,Oklahoma City Thunder,12/9/17,2017,2991235,1610612760,400975133,2,4,34,1,Alley Oop Layup shot,2PT Field Goal,0,Memphis Grizzlies,-6,7,4009751332434
LeBron James,Cleveland Cavaliers,1/18/18,2017,1966,1610612739,400975410,1,6,0,1,Alley Oop Layup shot,2PT Field Goal,0,Orlando Magic,3,1,400975410160
Steven Adams,Oklahoma City Thunder,1/20/18,2017,2991235,1610612760,400975420,4,7,59,1,Alley Oop Layup shot,2PT Field Goal,1,Cleveland Cavaliers,6,12,4009754204759
LeBron James,Cleveland Cavaliers,1/18/18,2017,1966,1610612739,400975410,3,7,8,0,Alley Oop Layup shot,2PT Field Goal,0,Orlando Magic,6,-7,400975410378
Marc Gasol,Memphis Grizzlies,4/8/18,2017,3206,1610612763,400975945,2,1,18,0,Alley Oop Layup shot,2PT Field Goal,1,Detroit Pistons,-13,0,4009759452118
DeMarcus Cousins,New Orleans Pelicans,11/29/17,2017,4258,1610612740,400975060,1,7,44,0,Alley Oop Layup shot,2PT Field Goal,1,Minnesota Timberwolves,11,11,4009750601744
DeAndre Jordan,LA Clippers,12/11/17,2017,3442,1610612746,400975147,2,3,59,1,Alley Oop Layup shot,2PT Field Goal,1,Toronto Raptors,-5,11,4009751472359
Aaron Gordon,Orlando Magic,3/22/18,2017,3064290,1610612753,400975819,1,3,0,0,Alley Oop Layup shot,2PT Field Goal,0,Philadelphia 76ers,-4,4,400975819130
Giannis Antetokounmpo,Milwaukee Bucks,12/2/17,2017,3032977,1610612749,400975082,3,6,0,1,Alley Oop Layup shot,2PT Field Goal,2,Sacramento Kings,-3,22,400975082360
Steven Adams,Oklahoma City Thunder,3/3/18,2017,2991235,1610612760,400975687,2,5,50,0,Alley Oop Layup shot,2PT Field Goal,0,Portland Trail Blazers,5,6,4009756872550
Aaron Gordon,Orlando Magic,11/25/17,2017,3064290,1610612753,400975029,3,11,13,1,Alley Oop Layup shot,2PT Field Goal,1,Philadelphia 76ers,6,16,40097502931113
LeBron James,Cleveland Cavaliers,3/3/18,2017,1966,1610612739,400975683,3,6,9,0,Alley Oop Layup shot,2PT Field Goal,0,Denver Nuggets,0,4,400975683369
James Harden,Houston Rockets,11/25/17,2017,3992,1610612745,400975033,4,4,1,1,Alley Oop Layup shot,2PT Field Goal,0,New York Knicks,5,5,400975033441
LaMarcus Aldridge,San Antonio Spurs,11/10/17,2017,2983,1610612759,400974924,2,4,19,1,Alley Oop Layup shot,2PT Field Goal,0,Milwaukee Bucks,-9,4,4009749242419
Kentavious CaldwellPope,Los Angeles Lakers,2/26/18,2017,2581018,1610612747,400975643,4,11,34,0,Alley Oop Layup shot,2PT Field Goal,1,Atlanta Hawks,3,19,40097564341134
Steven Adams,Oklahoma City Thunder,12/23/17,2017,2991235,1610612760,400975239,3,8,25,0,Alley Oop Layup shot,2PT Field Goal,4,Utah Jazz,3,46,4009752393825
Giannis Antetokounmpo,Milwaukee Bucks,1/29/18,2017,3032977,1610612749,400975487,1,10,38,1,Alley Oop Layup shot,2PT Field Goal,2,Philadelphia 76ers,15,15,40097548711038
DeAndre Jordan,LA Clippers,2/9/18,2017,3442,1610612746,400975563,1,4,40,0,Alley Oop Layup shot,2PT Field Goal,1,Detroit Pistons,-4,19,4009755631440
Kentavious CaldwellPope,Los Angeles Lakers,1/3/18,2017,2581018,1610612747,400975311,3,10,50,1,Alley Oop Layup shot,2PT Field Goal,3,Oklahoma City Thunder,6,31,40097531131050
Kevin Durant,Golden State Warriors,2/2/18,2017,3202,1610612744,400975520,2,3,4,1,Alley Oop Layup shot,2PT Field Goal,1,Sacramento Kings,10,-3,400975520234
Aaron Gordon,Orlando Magic,11/24/17,2017,3064290,1610612753,400975020,1,1,34,1,Alley Oop Layup shot,2PT Field Goal,2,Boston Celtics,0,25,4009750201134
LaMarcus Aldridge,San Antonio Spurs,2/3/18,2017,2983,1610612759,400975527,4,0,37,0,Alley Oop Layup shot,2PT Field Goal,1,Utah Jazz,8,6,4009755274037
LaMarcus Aldridge,San Antonio Spurs,1/21/18,2017,2983,1610612759,400975432,3,8,48,1,Alley Oop Layup shot,2PT Field Goal,1,Indiana Pacers,-11,0,4009754323848
LeBron James,Cleveland Cavaliers,11/13/17,2017,1966,1610612739,400974944,1,10,50,1,Alley Oop Layup shot,2PT Field Goal,2,New York Knicks,3,24,40097494411050
Draymond Green,Golden State Warriors,2/28/18,2017,6589,1610612744,400975663,3,6,21,1,Alley Oop Layup shot,2PT Field Goal,3,Washington Wizards,16,26,4009756633621
Giannis Antetokounmpo,Milwaukee Bucks,11/13/17,2017,3032977,1610612749,400974945,4,5,31,1,Alley Oop Layup shot,2PT Field Goal,0,Memphis Grizzlies,-4,9,4009749454531
DeAndre Jordan,LA Clippers,1/30/18,2017,3442,1610612746,400975498,1,6,13,1,Alley Oop Layup shot,2PT Field Goal,1,Portland Trail Blazers,-5,13,4009754981613
Marc Gasol,Memphis Grizzlies,3/28/18,2017,3206,1610612763,400975865,2,2,11,1,Alley Oop Layup shot,2PT Field Goal,0,Portland Trail Blazers,-5,4,4009758652211
DeAndre Jordan,LA Clippers,4/7/18,2017,3442,1610612746,400975937,2,7,19,1,Alley Oop Layup shot,2PT Field Goal,0,Denver Nuggets,-6,5,4009759372719
LeBron James,Cleveland Cavaliers,3/28/18,2017,1966,1610612739,400975862,2,6,39,1,Alley Oop Layup shot,2PT Field Goal,0,Charlotte Hornets,3,6,4009758622639
